Location,Carpet Area,Transaction,Furnishing,Bathroom,Balcony,BHK,FlatFloor,TotalFloors,ParkingNumbers,Parking Type,SalePrice(in Crores),state
Pune,1120.0,New Property,Unfurnished,3.0,1.0,3.0,12.0,14.0,1,Covered,1.15,Maharashtra
Pune,4500.0,Resale,Semi-Furnished,4.0,2.0,4.0,10.0,11.0,2,Covered,8.25,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,3.0,5.0,0,Not Available,0.16,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,5.0,7.0,0,Not Available,0.8,Maharashtra
Pune,1319.7980741426175,Resale,Unknown,1.0,0.0,1.0,1.0,3.0,0,Not Available,0.3,Maharashtra
Pune,1256.0,New Property,Unfurnished,3.0,3.0,3.0,10.0,21.0,1,Covered,1.39,Maharashtra
Pune,1245.0,New Property,Unfurnished,3.0,2.0,3.0,7.0,13.0,2,Covered,1.55,Maharashtra
Pune,476.0,Resale,Unfurnished,1.0,1.0,1.0,9.0,11.0,0,Not Available,0.32,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,3.0,3.0,3.0,2.0,8.0,0,Not Available,0.7,Maharashtra
Pune,760.0,Resale,Unfurnished,2.0,1.0,2.0,6.0,14.0,0,Not Available,0.53,Maharashtra
Pune,750.0,Resale,Furnished,2.0,2.0,2.0,12.0,13.0,0,Not Available,0.97,Maharashtra
Pune,1100.0,Resale,Semi-Furnished,3.0,2.0,3.0,2.0,14.0,1,Covered,1.02,Maharashtra
Pune,1115.0,New Property,Unfurnished,2.0,1.0,3.0,11.0,14.0,1,Covered,1.1,Maharashtra
Pune,750.0,Resale,Unfurnished,2.0,1.0,2.0,5.0,15.0,1,Covered,0.75,Maharashtra
Pune,2000.0,Resale,Semi-Furnished,5.0,4.0,4.0,3.0,11.0,1,Covered,2.0,Maharashtra
Pune,1008.0,New Property,Unfurnished,3.0,2.0,3.0,1.0,13.0,0,Not Available,1.4,Maharashtra
Pune,1319.7980741426175,New Property,Unfurnished,4.0,2.0,4.0,12.0,21.0,2,Covered,2.71,Maharashtra
Pune,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,10.0,11.0,0,Not Available,1.3,Maharashtra
Pune,510.0,Resale,Unfurnished,1.0,1.0,1.0,23.0,30.0,1,Covered,0.53,Maharashtra
Pune,776.0,New Property,Unfurnished,2.0,2.0,2.0,10.0,12.0,1,Covered,0.66,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,5.0,7.0,0,Not Available,0.49,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,4.0,0,Not Available,0.435,Maharashtra
Pune,1000.0,Resale,Semi-Furnished,2.0,2.0,3.0,5.0,12.0,1,Covered,0.74,Maharashtra
Pune,965.0,Resale,Unfurnished,2.0,2.0,2.0,1.0,11.0,0,Not Available,0.856,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,4.0,2.0,3.0,7.0,11.0,2,Covered,1.72,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,2.0,7.0,0,Not Available,0.45,Maharashtra
Pune,750.0,Resale,Semi-Furnished,2.0,1.0,2.0,2.0,3.0,1,Covered,0.59,Maharashtra
Pune,1112.0,New Property,Unfurnished,3.0,6.0,3.0,1.0,6.0,1,Covered,1.72,Maharashtra
Pune,790.0,New Property,Unfurnished,2.0,2.0,2.0,3.0,6.0,1,Covered,1.22,Maharashtra
Pune,1200.0,Resale,Unfurnished,3.0,1.0,3.0,4.0,4.0,2,Covered,0.95,Maharashtra
Pune,595.0,Resale,Semi-Furnished,2.0,2.0,2.0,1.0,11.0,0,Not Available,0.64,Maharashtra
Pune,733.0,New Property,Semi-Furnished,2.0,1.0,2.0,9.0,12.0,1,Covered,0.917,Maharashtra
Pune,550.0,Resale,Unfurnished,2.0,1.0,2.0,1.0,12.0,1,Covered,0.4,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,4.0,2.0,3.0,2.0,5.0,1,Covered,1.65,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,1.0,1.0,1.0,3.0,5.0,0,Not Available,0.35,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,4.0,4.0,1,Covered,0.3,Maharashtra
Pune,560.0,New Property,Unfurnished,2.0,3.0,2.0,8.0,8.0,0,Not Available,0.435,Maharashtra
Pune,660.0,Resale,Unfurnished,2.0,1.0,2.0,11.0,12.0,0,Not Available,0.58,Maharashtra
Pune,615.0,Resale,Unfurnished,1.0,2.0,1.0,4.0,6.0,0,Not Available,0.28,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,1.0,0.0,1.0,1.0,6.0,0,Not Available,0.4,Maharashtra
Pune,1300.0,Resale,Unfurnished,3.0,2.0,3.0,5.0,7.0,0,Not Available,2.4,Maharashtra
Pune,650.0,New Property,Unfurnished,2.0,3.0,2.0,8.0,11.0,1,Covered,0.43,Maharashtra
Pune,1150.0,Resale,Unfurnished,2.0,3.0,3.0,2.0,11.0,0,Not Available,1.5,Maharashtra
Pune,778.0,Resale,Semi-Furnished,2.0,2.0,2.0,9.0,12.0,1,Covered,0.66,Maharashtra
Pune,800.0,Resale,Unfurnished,2.0,2.0,2.0,3.0,7.0,0,Not Available,0.64,Maharashtra
Pune,1319.7980741426175,Resale,Unknown,2.0,0.0,2.0,3.0,3.0,0,Not Available,0.76,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,1.0,8.0,0,Not Available,0.2,Maharashtra
Pune,540.0,Resale,Unfurnished,2.0,1.0,1.0,5.0,10.0,0,Not Available,0.56,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,2.0,2.0,2.0,1.0,7.0,0,Not Available,0.75,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,2.0,2.0,4.0,4.0,0,Not Available,0.77,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,1.0,0.0,1.0,7.0,11.0,1,Covered,0.45,Maharashtra
Pune,293.0,Resale,Unfurnished,1.0,0.0,1.0,3.0,4.0,0,Not Available,0.155,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,2.0,1.0,2.0,5.0,6.0,0,Not Available,0.65,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,2.0,2.0,4.0,0,Not Available,0.3,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,7.0,7.0,0,Not Available,0.2789999999999999,Maharashtra
Pune,1165.0,Resale,Unfurnished,3.0,2.0,3.0,10.0,14.0,0,Not Available,0.8270000000000001,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,7.0,8.0,0,Not Available,0.31,Maharashtra
Pune,600.0,Resale,Unfurnished,2.0,1.0,2.0,3.0,4.0,0,Not Available,2.0,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,4.0,4.0,0,Not Available,0.125,Maharashtra
Pune,1250.0,New Property,Unfurnished,3.0,3.0,3.0,4.178516216431588,8.257887013939838,1,Covered,1.55,Maharashtra
Pune,850.0,Resale,Semi-Furnished,2.0,2.0,2.0,6.0,32.0,1,Covered,1.25,Maharashtra
Pune,875.0,Resale,Semi-Furnished,2.0,2.0,2.0,2.0,10.0,0,Not Available,0.59,Maharashtra
Pune,501.0,Resale,Unfurnished,1.0,1.0,1.0,3.0,3.0,0,Not Available,0.32,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,1.0,0.0,1.0,1.0,3.0,0,Not Available,0.38,Maharashtra
Pune,2000.0,New Property,Unfurnished,4.0,1.0,4.0,5.0,6.0,2,Covered,4.76,Maharashtra
Pune,878.0,Resale,Unfurnished,2.0,2.0,2.0,2.0,14.0,0,Not Available,0.57,Maharashtra
Pune,430.0,Resale,Unfurnished,1.0,1.0,1.0,3.0,4.0,0,Not Available,0.3,Maharashtra
Pune,1000.0,Resale,Unfurnished,2.0,2.0,2.0,5.0,10.0,0,Not Available,1.1,Maharashtra
Pune,730.0,Resale,Unfurnished,2.0,1.0,2.0,1.0,4.0,0,Not Available,0.41,Maharashtra
Pune,1950.0,New Property,Unfurnished,4.0,4.0,4.0,10.0,24.0,3,Covered,2.59,Maharashtra
Pune,600.0,Resale,Semi-Furnished,2.0,0.0,2.0,8.0,12.0,0,Not Available,0.46,Maharashtra
Pune,1268.0,New Property,Unfurnished,3.0,2.0,3.0,5.0,15.0,1,Open,0.888,Maharashtra
Pune,430.0,Resale,Semi-Furnished,2.0,1.0,1.0,1.0,5.0,1,Covered,0.46,Maharashtra
Pune,2813.0,New Property,Unfurnished,5.0,3.0,4.0,12.0,18.0,3,Covered,7.25,Maharashtra
Pune,1000.0,Resale,Unfurnished,2.0,1.0,2.0,6.0,9.0,1,Covered,1.7,Maharashtra
Pune,975.0,Resale,Semi-Furnished,2.0,1.0,2.0,7.0,12.0,2,Covered,0.85,Maharashtra
Pune,2250.0,Resale,Unfurnished,3.0,4.0,3.0,5.0,5.0,0,Not Available,1.7,Maharashtra
Pune,700.0,Resale,Unfurnished,2.0,2.0,2.0,1.0,9.0,1,Covered,0.78,Maharashtra
Pune,850.0,Resale,Semi-Furnished,2.0,1.0,2.0,5.0,12.0,1,Covered,0.88,Maharashtra
Pune,825.0,Resale,Unfurnished,2.0,2.0,2.0,10.0,12.0,1,Open,0.65,Maharashtra
Pune,365.0,Resale,Unfurnished,1.0,1.0,1.0,9.0,13.0,1,Covered,0.2,Maharashtra
Pune,500.0,Resale,Furnished,1.0,1.0,1.0,5.0,7.0,1,Covered,0.55,Maharashtra
Pune,723.0,Resale,Furnished,2.0,1.0,2.0,10.0,23.0,1,Covered,1.2,Maharashtra
Pune,617.0,New Property,Unfurnished,2.0,2.0,2.0,9.0,16.0,0,Not Available,0.51,Maharashtra
Pune,1250.0,Resale,Unfurnished,3.0,2.0,3.0,6.0,12.0,0,Not Available,1.43,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,3.0,5.0,7.0,0,Not Available,0.6,Maharashtra
Pune,1890.0,Resale,Semi-Furnished,3.0,2.0,3.0,10.0,14.0,1,Covered,2.5,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,17.0,23.0,1,Covered,0.68,Maharashtra
Pune,1250.0,Resale,Semi-Furnished,2.0,1.0,3.0,5.0,11.0,1,Covered,1.35,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,11.0,12.0,0,Not Available,0.36,Maharashtra
Pune,680.0,Resale,Unfurnished,2.0,2.0,2.0,1.0,5.0,1,Covered,0.56,Maharashtra
Pune,500.0,Resale,Unfurnished,1.0,1.0,1.0,6.0,6.0,1,Covered,0.65,Maharashtra
Pune,703.0,Resale,Semi-Furnished,2.0,2.0,2.0,5.0,12.0,1,Covered,0.485,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,1.0,0.0,1.0,2.0,2.0,0,Not Available,0.497,Maharashtra
Pune,850.0,New Property,Unfurnished,2.0,1.0,2.0,8.0,8.0,1,Covered,0.752,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,6.0,0,Not Available,0.33,Maharashtra
Pune,1319.7980741426175,Resale,Furnished,3.0,2.0,2.0,-1.0,6.0,0,Not Available,0.25,Maharashtra
Pune,740.0,New Property,Unfurnished,2.0,2.0,2.0,6.0,12.0,1,Covered,0.62,Maharashtra
Pune,660.0,Resale,Unfurnished,2.0,3.0,2.0,5.0,6.0,0,Not Available,0.75,Maharashtra
Pune,681.0,New Property,Unfurnished,2.0,2.0,2.0,13.0,13.0,1,Covered,0.456,Maharashtra
Pune,436.0,New Property,Unfurnished,2.0,1.0,1.0,5.0,5.0,1,Covered,0.3,Maharashtra
Pune,812.0,New Property,Unfurnished,2.0,2.0,2.0,3.0,21.0,1,Covered,0.72,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,2.0,3.0,3.0,14.0,0,Not Available,0.72,Maharashtra
Pune,1319.7980741426175,New Property,Unfurnished,3.0,0.0,3.0,3.0,11.0,0,Not Available,2.5,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,5.0,12.0,0,Not Available,2.6,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,6.0,10.0,0,Not Available,2.65,Maharashtra
Pune,1319.7980741426175,New Property,Unfurnished,3.0,0.0,3.0,9.0,11.0,0,Not Available,2.85,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,2.0,2.0,1.0,10.0,11.0,0,Not Available,0.4,Maharashtra
Pune,1000.0,Resale,Unfurnished,2.0,2.0,2.0,10.0,11.0,1,Covered,1.1,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,3.0,11.0,0,Not Available,0.85,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,12.0,0,Not Available,0.85,Maharashtra
Pune,1319.7980741426175,New Property,Unfurnished,2.0,0.0,2.0,2.0,11.0,0,Not Available,0.87,Maharashtra
Pune,400.0,Resale,Unfurnished,1.0,1.0,1.0,2.0,11.0,0,Not Available,0.3,Maharashtra
Pune,785.0,Resale,Semi-Furnished,2.0,2.0,2.0,1.0,10.0,1,Covered,0.77,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,12.0,12.0,1,Covered,0.39,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,1.0,1.0,1.0,5.0,6.0,0,Not Available,0.32,Maharashtra
Pune,780.0,Resale,Semi-Furnished,2.0,2.0,2.0,7.0,12.0,1,Covered,0.74,Maharashtra
Pune,460.0,Resale,Unfurnished,1.0,1.0,1.0,4.0,4.0,0,Not Available,0.28,Maharashtra
Pune,1200.0,Resale,Unfurnished,3.0,3.0,3.0,8.0,12.0,1,Covered,0.91,Maharashtra
Pune,490.0,Resale,Furnished,1.0,1.0,1.0,7.0,23.0,0,Not Available,0.65,Maharashtra
Pune,700.0,Resale,Unfurnished,2.0,1.0,2.0,7.0,11.0,1,Covered,0.45,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,2.0,2.0,2.0,3.0,7.0,0,Not Available,1.3,Maharashtra
Pune,880.0,Resale,Unfurnished,2.0,1.0,2.0,6.0,6.0,0,Not Available,0.6,Maharashtra
Pune,2200.0,Resale,Semi-Furnished,5.0,2.0,5.0,5.0,9.0,2,Covered,2.1,Maharashtra
Pune,800.0,New Property,Unfurnished,2.0,3.0,2.0,2.0,11.0,1,Covered,0.65,Maharashtra
Pune,530.0,Resale,Unfurnished,2.0,1.0,1.0,3.0,7.0,0,Not Available,0.5,Maharashtra
Pune,1250.0,Resale,Unfurnished,3.0,3.0,3.0,8.0,12.0,1,Covered,1.46,Maharashtra
Pune,775.0,Resale,Semi-Furnished,2.0,2.0,2.0,-1.0,12.0,1,Covered,0.6,Maharashtra
Pune,1200.0,Resale,Unfurnished,2.0,3.0,3.0,5.0,12.0,1,Covered,0.87,Maharashtra
Pune,1004.0,Resale,Semi-Furnished,3.0,3.0,3.0,2.0,11.0,1,Covered,1.3,Maharashtra
Pune,1155.0,Resale,Semi-Furnished,3.0,2.0,3.0,7.0,27.0,2,Covered,1.52,Maharashtra
Pune,1165.0,Resale,Unfurnished,3.0,2.0,3.0,9.0,14.0,0,Not Available,0.825,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,5.0,15.0,0,Not Available,0.35,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,7.0,18.0,0,Not Available,0.39,Maharashtra
Pune,1319.7980741426175,New Property,Unfurnished,3.0,2.0,3.0,4.0,9.0,2,Covered,1.86,Maharashtra
Pune,900.0,Resale,Unfurnished,2.0,0.0,2.0,0.0,4.0,1,Covered,1.45,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,5.0,8.0,1,Covered,0.75,Maharashtra
Pune,1319.7980741426175,Resale,Furnished,2.0,2.0,2.0,2.0,3.0,1,Covered,1.6,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,1.0,0.0,1.0,1.0,14.0,0,Not Available,0.41,Maharashtra
Pune,1319.7980741426175,New Property,Furnished,1.0,1.0,1.0,2.0,7.0,1,Covered,0.29,Maharashtra
Pune,420.0,Resale,Semi-Furnished,1.0,1.0,1.0,2.0,4.0,1,Covered,0.375,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,3.0,8.0,0,Not Available,0.31,Maharashtra
Pune,480.0,New Property,Unfurnished,1.0,1.0,1.0,7.0,12.0,0,Not Available,0.22,Maharashtra
Pune,900.0,Resale,Semi-Furnished,2.0,2.0,2.0,4.0,5.0,0,Not Available,0.45,Maharashtra
Pune,650.0,Resale,Semi-Furnished,2.0,1.0,2.0,1.0,14.0,0,Not Available,0.53,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,5.0,12.0,0,Not Available,1.48,Maharashtra
Pune,1320.0,Resale,Unfurnished,3.0,3.0,3.0,5.0,18.0,1,Covered,1.8,Maharashtra
Pune,460.0,Resale,Unfurnished,1.0,1.0,1.0,10.0,12.0,0,Not Available,0.35,Maharashtra
Pune,2400.0,New Property,Semi-Furnished,3.0,3.0,3.0,5.0,6.0,0,Not Available,2.7,Maharashtra
Pune,615.0,New Property,Unfurnished,2.0,2.0,2.0,6.0,16.0,0,Not Available,0.515,Maharashtra
Pune,470.0,Resale,Unfurnished,1.0,2.0,1.0,0.0,11.0,0,Not Available,0.3,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,1.0,7.0,0,Not Available,0.6,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,4.0,4.0,0,Not Available,0.13,Maharashtra
Pune,545.0,Resale,Unfurnished,1.0,2.0,1.0,1.0,2.0,0,Not Available,0.31,Maharashtra
Pune,1410.0,Resale,Unfurnished,3.0,1.0,3.0,5.0,11.0,1,Covered,2.35,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,12.0,0,Not Available,0.82,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,3.0,12.0,0,Not Available,0.85,Maharashtra
Pune,650.0,New Property,Unfurnished,2.0,2.0,2.0,8.0,14.0,1,Covered,0.44,Maharashtra
Pune,1000.0,Resale,Semi-Furnished,2.0,2.0,3.0,4.0,12.0,1,Covered,0.8,Maharashtra
Pune,580.0,Resale,Unfurnished,1.0,2.0,2.0,5.0,10.0,1,Covered,0.45,Maharashtra
Pune,629.0,New Property,Unfurnished,2.0,1.0,2.0,5.0,11.0,1,Open,0.45,Maharashtra
Pune,650.0,New Property,Semi-Furnished,2.0,1.0,2.0,3.0,9.0,0,Not Available,0.68,Maharashtra
Pune,1500.0,Resale,Unfurnished,3.0,2.0,3.0,11.0,12.0,1,Covered,2.15,Maharashtra
Pune,872.0,Resale,Unfurnished,2.0,2.0,2.0,4.0,14.0,0,Not Available,0.568,Maharashtra
Pune,1600.0,Resale,Furnished,4.0,2.0,4.0,11.0,15.0,2,Covered,2.1,Maharashtra
Pune,1450.0,Resale,Unfurnished,3.0,1.0,3.0,1.0,1.0,1,Covered,2.8,Maharashtra
Pune,1000.0,Resale,Semi-Furnished,2.0,2.0,3.0,7.0,12.0,1,Covered,0.96,Maharashtra
Pune,678.0,Resale,Furnished,2.0,2.0,2.0,1.0,10.0,0,Not Available,0.75,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,1.0,5.0,0,Not Available,0.46,Maharashtra
Pune,450.0,Resale,Unfurnished,1.0,1.0,1.0,2.0,3.0,1,Open,0.31,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,1.0,1.0,1.0,5.0,0,Not Available,0.346,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,2.0,4.0,0,Not Available,0.26,Maharashtra
Pune,850.0,Resale,Unfurnished,2.0,1.0,2.0,2.0,6.0,1,Covered,1.3,Maharashtra
Pune,1100.0,Resale,Unfurnished,3.0,1.0,3.0,2.0,11.0,0,Not Available,1.0,Maharashtra
Pune,850.0,Resale,Unfurnished,2.0,2.0,2.0,1.0,12.0,0,Not Available,1.1,Maharashtra
Pune,1295.0,New Property,Unfurnished,3.0,3.0,3.0,0.0,12.0,40,Covered,0.93,Maharashtra
Pune,987.0,Resale,Semi-Furnished,2.0,2.0,2.0,8.0,12.0,2,Covered,1.55,Maharashtra
Pune,730.0,Resale,Unfurnished,2.0,1.0,2.0,1.0,12.0,1,Covered,0.59,Maharashtra
Pune,840.0,Resale,Unfurnished,2.0,2.0,2.0,7.0,14.0,0,Not Available,0.518,Maharashtra
Pune,550.0,Resale,Unfurnished,2.0,1.0,1.0,3.0,6.0,0,Not Available,0.53,Maharashtra
Pune,1100.0,Resale,Unfurnished,3.0,2.0,3.0,12.0,15.0,1,Covered,1.08,Maharashtra
Pune,859.0,New Property,Unfurnished,2.0,2.0,2.0,7.0,13.0,1,Covered,0.6990000000000001,Maharashtra
Pune,945.0,New Property,Unfurnished,2.0,3.0,2.0,1.0,6.0,1,Covered,1.32,Maharashtra
Pune,800.0,Resale,Semi-Furnished,2.0,2.0,2.0,4.0,11.0,1,Covered,1.5,Maharashtra
Pune,1200.0,Resale,Unfurnished,2.0,2.0,3.0,4.0,5.0,0,Not Available,0.8,Maharashtra
Pune,1033.0,Resale,Unfurnished,2.0,1.0,2.0,4.0,5.0,0,Not Available,0.57,Maharashtra
Pune,658.0,Resale,Unfurnished,2.0,2.0,2.0,2.0,13.0,0,Not Available,0.53,Maharashtra
Pune,790.0,New Property,Unfurnished,2.0,2.0,2.0,3.0,7.0,1,Covered,1.22,Maharashtra
Pune,945.0,New Property,Unfurnished,2.0,3.0,2.0,1.0,7.0,1,Covered,1.32,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,7.0,12.0,0,Not Available,0.315,Maharashtra
Pune,1319.7980741426175,Resale,Furnished,3.0,2.0,3.0,7.0,12.0,1,Covered,1.5,Maharashtra
Pune,342.0,Resale,Unfurnished,1.0,1.0,1.0,14.0,14.0,0,Not Available,0.35,Maharashtra
Pune,821.0,Resale,Furnished,2.0,2.0,2.0,2.0,14.0,1,Covered,0.6,Maharashtra
Pune,1140.0,Resale,Semi-Furnished,2.0,1.0,2.0,2.0,3.0,0,Not Available,0.85,Maharashtra
Pune,1350.0,New Property,Unfurnished,3.0,1.0,3.0,4.0,15.0,2,Covered,1.25,Maharashtra
Pune,710.0,Resale,Unfurnished,2.0,1.0,2.0,5.0,7.0,1,Covered,0.7,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,6.0,10.0,1,Covered,1.9,Maharashtra
Pune,1319.7980741426175,New Property,Semi-Furnished,2.0,1.0,2.0,9.0,12.0,1,Covered,0.905,Maharashtra
Pune,950.0,New Property,Semi-Furnished,2.0,2.0,2.0,11.0,12.0,1,Covered,1.05,Maharashtra
Pune,510.0,Resale,Furnished,2.0,2.0,1.0,4.0,6.0,0,Not Available,0.55,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,5.0,12.0,0,Not Available,0.305,Maharashtra
Pune,1150.0,New Property,Unfurnished,3.0,3.0,3.0,1.0,6.0,1,Covered,2.5,Maharashtra
Pune,1500.0,Resale,Semi-Furnished,3.0,2.0,3.0,7.0,12.0,1,Covered,1.39,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,2.0,3.0,0,Not Available,0.13,Maharashtra
Pune,800.0,Resale,Unfurnished,2.0,2.0,2.0,0.0,11.0,0,Not Available,0.46,Maharashtra
Pune,816.0,New Property,Semi-Furnished,2.0,2.0,2.0,10.0,24.0,1,Covered,0.87,Maharashtra
Pune,752.0,Resale,Unfurnished,2.0,3.0,2.0,7.0,15.0,1,Covered,0.82,Maharashtra
Pune,550.0,Resale,Unfurnished,2.0,1.0,2.0,3.0,11.0,0,Not Available,0.45,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,2.0,1.0,2.0,11.0,32.0,0,Not Available,0.94,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,2.0,3.0,2.0,2.0,11.0,1,Covered,0.82,Maharashtra
Pune,850.0,Resale,Furnished,2.0,3.0,2.0,1.0,5.0,1,Covered,0.55,Maharashtra
Pune,863.0,Resale,Unfurnished,2.0,2.0,3.0,3.0,11.0,0,Not Available,0.96,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,3.0,4.0,0,Not Available,0.22,Maharashtra
Pune,1100.0,Resale,Semi-Furnished,3.0,2.0,3.0,4.0,6.0,1,Open,0.88,Maharashtra
Pune,959.0,Resale,Semi-Furnished,2.0,2.0,2.0,1.0,3.0,0,Not Available,0.6,Maharashtra
Pune,913.0,Resale,Unfurnished,2.0,2.0,2.0,10.0,21.0,1,Covered,0.75,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,2.0,2.0,4.0,4.0,0,Not Available,0.78,Maharashtra
Pune,510.0,Resale,Unfurnished,1.0,2.0,1.0,8.0,11.0,0,Not Available,0.45,Maharashtra
Pune,745.0,Resale,Semi-Furnished,2.0,2.0,2.0,2.0,14.0,1,Covered,0.77,Maharashtra
Pune,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,5.0,7.0,0,Not Available,0.33,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,3.0,0,Not Available,0.47,Maharashtra
Pune,1650.0,Resale,Semi-Furnished,3.0,1.0,3.0,10.0,12.0,1,Covered,1.84,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,3.0,7.0,0,Not Available,0.4,Maharashtra
Pune,500.0,Resale,Unfurnished,1.0,1.0,1.0,6.0,12.0,0,Not Available,0.305,Maharashtra
Pune,672.0,Resale,Unfurnished,2.0,2.0,2.0,1.0,12.0,0,Not Available,0.54,Maharashtra
Pune,850.0,Resale,Unfurnished,2.0,2.0,2.0,7.0,14.0,0,Not Available,0.539,Maharashtra
Pune,925.0,Resale,Semi-Furnished,2.0,2.0,2.0,5.0,11.0,0,Not Available,1.03,Maharashtra
Pune,1010.0,Resale,Unfurnished,2.0,1.0,2.0,5.0,12.0,2,Covered,1.55,Maharashtra
Pune,900.0,Resale,Unfurnished,2.0,1.0,2.0,3.0,4.0,0,Not Available,1.3,Maharashtra
Pune,850.0,Resale,Unfurnished,2.0,1.0,2.0,6.0,8.0,0,Not Available,0.34,Maharashtra
Pune,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,5.0,1,Covered,0.32,Maharashtra
Pune,970.0,Resale,Unfurnished,2.0,1.0,2.0,10.0,11.0,0,Not Available,1.3,Maharashtra
Pune,672.0,Resale,Unfurnished,2.0,2.0,2.0,3.0,12.0,0,Not Available,0.45,Maharashtra
Pune,730.0,New Property,Semi-Furnished,2.0,2.0,2.0,4.0,12.0,1,Covered,0.76,Maharashtra
Pune,1319.7980741426175,Resale,Furnished,3.0,2.0,4.0,2.0,7.0,2,Covered,2.95,Maharashtra
Pune,650.0,New Property,Unfurnished,2.0,2.0,2.0,7.0,14.0,1,Covered,0.43,Maharashtra
